fragment_id,candidate_type,expected_path_length,expected_nodes_visited,expected_context_tokens,expected_reasoning_steps,ambiguity_penalty,cross_branch_jump_penalty,missing_evidence_penalty,trace_complexity,citation_locality,trace_clarity,tree_complexity,total_cost,objective_J,num_nodes,max_depth
frag_02331,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2537,-0.0088,3,2
frag_02331,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2537,-0.0088,3,2
frag_02331,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2537,-0.0088,3,2
frag_02331,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1628,-0.1361,2,1
frag_02333,source_order_tree,1.981,3.321,27.1,1.642,0.0,0.0,0.16,0.5,0.66,0.667,0.35,0.2562,0.0763,4,3
frag_02333,evidence_role_tree,2.0,4.358,26.7,2.679,0.0,0.679,0.16,0.333,0.66,0.75,0.45,0.2982,0.1167,7,2
frag_02333,question_intent_tree,2.0,3.679,23.3,2.0,0.0,0.0,0.16,0.333,1.0,0.75,0.4,0.242,0.002,6,2
frag_02333,class_objective_tree,2.0,3.679,23.3,2.0,0.0,0.0,0.16,0.333,1.0,0.75,0.4,0.242,0.002,6,2
frag_02333,hybrid_optimized_tree,1.679,3.358,21.7,1.679,0.0,0.0,0.16,0.333,1.0,0.75,0.35,0.2146,-0.0329,5,2
frag_02334,source_order_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_02334,evidence_role_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_02334,question_intent_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_02334,class_objective_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_02334,hybrid_optimized_tree,1.0,2.0,26.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1768,-0.1221,2,1
frag_02335,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_02335,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_02335,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02335,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02335,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02337,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_02337,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_02337,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02337,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02337,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02338,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_02338,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_02338,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_02338,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_02338,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_02339,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_02339,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_02339,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_02339,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_02339,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_02342,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_02342,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_02342,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02342,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02342,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02344,source_order_tree,2.477,3.652,42.9,2.303,0.0,0.0,0.326,0.5,0.826,0.667,0.35,0.3175,0.1128,4,3
frag_02344,evidence_role_tree,2.0,3.697,32.7,2.348,0.0,0.348,0.326,0.333,0.826,0.75,0.45,0.2921,0.0857,7,2
frag_02344,question_intent_tree,2.0,3.348,30.9,2.0,0.0,0.0,0.326,0.333,1.0,0.75,0.4,0.262,0.022,6,2
frag_02344,class_objective_tree,2.0,3.348,30.9,2.0,0.0,0.0,0.326,0.333,1.0,0.75,0.4,0.262,0.022,6,2
frag_02344,hybrid_optimized_tree,1.348,2.697,27.7,1.348,0.0,0.0,0.326,0.333,1.0,0.75,0.35,0.209,-0.0385,5,2
frag_02345,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_02345,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_02345,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02345,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02345,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02347,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_02347,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_02347,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02347,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02347,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_02349,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_02349,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02349,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02349,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02349,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02354,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_02354,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02354,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02354,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02354,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_02356,source_order_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1148,-0.1841,2,1
frag_02356,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_02356,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_02356,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_02356,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_02374,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02374,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02374,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02374,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02374,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_02378,source_order_tree,1.5,3.0,34.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.2057,0.0182,3,2
frag_02378,evidence_role_tree,2.0,5.0,40.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3183,0.1458,5,2
frag_02378,question_intent_tree,2.0,4.0,35.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2367,-0.0183,4,2
frag_02378,class_objective_tree,2.0,4.0,35.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2367,-0.0183,4,2
frag_02378,hybrid_optimized_tree,2.0,4.0,35.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2367,-0.0183,4,2
frag_02379,source_order_tree,2.0,4.0,30.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2558,0.125,4,3
frag_02379,evidence_role_tree,2.0,7.0,39.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3923,0.2598,7,2
frag_02379,question_intent_tree,2.0,5.0,29.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2457,-0.0018,5,2
frag_02379,class_objective_tree,2.0,5.0,29.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2457,-0.0018,5,2
frag_02379,hybrid_optimized_tree,1.667,5.0,29.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2823,0.1348,5,2
frag_02380,source_order_tree,2.0,4.0,32.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2578,0.127,4,3
frag_02380,evidence_role_tree,2.0,7.0,41.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3943,0.2618,7,2
frag_02380,question_intent_tree,2.0,5.0,31.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2477,0.0002,5,2
frag_02380,class_objective_tree,2.0,5.0,31.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2477,0.0002,5,2
frag_02380,hybrid_optimized_tree,1.667,5.0,31.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2843,0.1368,5,2
frag_02381,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_02381,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_02381,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02381,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02381,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_02382,source_order_tree,2.578,3.868,25.8,2.289,0.0,0.0,0.0,0.833,0.71,0.545,0.55,0.3067,0.1735,6,5
frag_02382,evidence_role_tree,2.0,4.158,20.9,2.579,0.0,0.579,0.0,0.333,0.71,0.75,0.65,0.2778,0.1187,11,2
frag_02382,question_intent_tree,2.0,3.579,18.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.55,0.2269,0.0094,9,2
frag_02382,class_objective_tree,2.0,3.579,18.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.5,0.2244,-0.0006,8,2
frag_02382,hybrid_optimized_tree,1.579,3.158,15.9,1.579,0.0,0.0,0.0,0.333,1.0,0.75,0.5,0.1918,-0.0332,8,2
frag_02385,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02385,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02385,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02385,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02385,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_02386,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_02386,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_02386,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_02386,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_02386,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_02387,source_order_tree,1.4,2.4,21.4,1.4,0.0,0.0,0.2,0.333,1.0,0.75,0.25,0.1845,-0.078,3,2
frag_02387,evidence_role_tree,2.0,3.0,21.6,2.0,0.0,0.0,0.2,0.333,1.0,0.75,0.35,0.2332,-0.0143,5,2
frag_02387,question_intent_tree,2.0,3.0,21.6,2.0,0.0,0.0,0.2,0.333,1.0,0.75,0.35,0.2332,-0.0143,5,2
frag_02387,class_objective_tree,2.0,3.0,21.6,2.0,0.0,0.0,0.2,0.333,1.0,0.75,0.35,0.2332,-0.0143,5,2
frag_02387,hybrid_optimized_tree,1.0,2.0,16.6,1.0,0.0,0.0,0.2,0.167,1.0,0.857,0.2,0.1399,-0.1515,3,1
frag_02389,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_02389,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02389,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02389,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02389,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02390,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_02390,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02390,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02390,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02390,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02392,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02392,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02392,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02392,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02392,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_02396,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_02396,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02396,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02396,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_02396,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02398,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_02398,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02398,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02398,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_02398,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_02399,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_02399,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_02399,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_02399,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_02399,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_02402,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_02402,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02402,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02402,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02402,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_02403,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_02403,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02403,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02403,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_02403,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_02406,source_order_tree,1.217,2.217,14.0,1.217,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.1438,-0.1187,3,2
frag_02406,evidence_role_tree,2.0,3.0,15.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2069,-0.0406,5,2
frag_02406,question_intent_tree,2.0,3.0,15.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2069,-0.0406,5,2
frag_02406,class_objective_tree,2.0,3.0,15.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2069,-0.0406,5,2
frag_02406,hybrid_optimized_tree,1.0,2.0,10.2,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.2,0.1136,-0.1779,3,1
frag_02408,source_order_tree,2.725,4.225,27.8,2.225,0.0,0.0,0.0,0.667,0.5,0.6,0.45,0.3149,0.1874,5,4
frag_02408,evidence_role_tree,2.0,5.0,25.2,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.55,0.3136,0.1711,9,2
frag_02408,question_intent_tree,2.0,4.0,20.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2294,-0.0031,7,2
frag_02408,class_objective_tree,2.0,4.388,22.2,2.388,0.0,0.388,0.0,0.333,0.806,0.75,0.5,0.2626,0.0667,8,2
frag_02408,hybrid_optimized_tree,2.0,4.0,20.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2294,-0.0031,7,2
frag_02409,source_order_tree,2.186,3.463,23.0,1.909,0.0,0.0,0.0,0.833,0.723,0.545,0.55,0.275,0.1399,6,5
frag_02409,evidence_role_tree,2.0,4.108,21.2,2.554,0.0,0.554,0.0,0.333,0.723,0.75,0.65,0.2758,0.1149,11,2
frag_02409,question_intent_tree,2.0,3.554,18.4,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.55,0.227,0.0095,9,2
frag_02409,class_objective_tree,2.0,3.554,18.4,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.5,0.2245,-0.0005,8,2
frag_02409,hybrid_optimized_tree,1.554,3.108,16.2,1.554,0.0,0.0,0.0,0.333,1.0,0.75,0.5,0.1899,-0.0351,8,2
frag_02410,source_order_tree,1.0,2.0,18.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1688,-0.1301,2,1
frag_02410,evidence_role_tree,2.0,3.0,21.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2577,-0.0048,3,2
frag_02410,question_intent_tree,2.0,3.0,21.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2577,-0.0048,3,2
frag_02410,class_objective_tree,2.0,3.0,21.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2577,-0.0048,3,2
frag_02410,hybrid_optimized_tree,1.0,2.0,16.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1668,-0.1321,2,1
frag_02411,source_order_tree,2.142,3.642,25.4,1.642,0.0,0.0,0.0,0.667,0.5,0.6,0.45,0.2703,0.1428,5,4
frag_02411,evidence_role_tree,2.0,5.0,26.6,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.55,0.3149,0.1724,9,2
frag_02411,question_intent_tree,2.0,4.0,21.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2308,-0.0017,7,2
frag_02411,class_objective_tree,2.0,4.0,21.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2308,-0.0017,7,2
frag_02411,hybrid_optimized_tree,2.0,4.0,21.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2308,-0.0017,7,2
frag_02413,source_order_tree,2.142,3.642,28.1,1.642,0.0,0.0,0.0,0.667,0.5,0.6,0.45,0.2729,0.1454,5,4
frag_02413,evidence_role_tree,2.0,5.0,28.6,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.55,0.3169,0.1744,9,2
frag_02413,question_intent_tree,2.0,4.0,23.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2328,0.0003,7,2
frag_02413,class_objective_tree,2.0,4.0,23.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2328,0.0003,7,2
frag_02413,hybrid_optimized_tree,2.0,4.0,23.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2328,0.0003,7,2
frag_02415,source_order_tree,2.142,3.642,25.7,1.642,0.0,0.0,0.0,0.667,0.5,0.6,0.45,0.2706,0.1431,5,4
frag_02415,evidence_role_tree,2.0,5.0,26.9,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.55,0.3153,0.1728,9,2
frag_02415,question_intent_tree,2.0,4.0,21.9,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2311,-0.0014,7,2
frag_02415,class_objective_tree,2.0,4.0,21.9,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2311,-0.0014,7,2
