source,target,edge_type,weight
frag_00691,role::rule,fragment_evidence,1.0
frag_00697,role::region,fragment_evidence,1.0
frag_00697,role::amount_threshold,fragment_evidence,1.0
frag_00697,role::scope,fragment_evidence,1.0
frag_00697,role::audience,fragment_evidence,1.0
frag_00697,role::rule,fragment_evidence,1.0
frag_00697,role::metric,fragment_evidence,1.0
frag_00697,role::value,fragment_evidence,1.0
frag_00698,role::metric,fragment_evidence,1.0
frag_00698,role::value,fragment_evidence,1.0
frag_00699,role::metric,fragment_evidence,1.0
frag_00699,role::value,fragment_evidence,1.0
frag_00701,role::exception,fragment_evidence,1.0
frag_00701,role::condition,fragment_evidence,1.0
frag_00702,role::amount_threshold,fragment_evidence,1.0
frag_00704,role::amount_threshold,fragment_evidence,1.0
frag_00706,role::region,fragment_evidence,1.0
frag_00706,role::amount_threshold,fragment_evidence,1.0
frag_00709,role::amount_threshold,fragment_evidence,1.0
frag_00710,role::amount_threshold,fragment_evidence,1.0
frag_00711,role::scope,fragment_evidence,1.0
frag_00711,role::audience,fragment_evidence,1.0
frag_00713,role::scope,fragment_evidence,1.0
frag_00713,role::audience,fragment_evidence,1.0
frag_00714,role::exception,fragment_evidence,1.0
frag_00714,role::condition,fragment_evidence,1.0
frag_00716,role::exception,fragment_evidence,1.0
frag_00716,role::condition,fragment_evidence,1.0
frag_00719,role::amount_threshold,fragment_evidence,1.0
frag_00722,role::amount_threshold,fragment_evidence,1.0
frag_00735,role::amount_threshold,fragment_evidence,1.0
frag_00735,role::amount_threshold,fragment_evidence,1.0
frag_00737,role::amount_threshold,fragment_evidence,1.0
frag_00738,role::rule,fragment_evidence,1.0
frag_00753,role::amount_threshold,fragment_evidence,1.0
frag_00754,role::amount_threshold,fragment_evidence,1.0
frag_00759,role::metric,fragment_evidence,1.0
frag_00759,role::value,fragment_evidence,1.0
frag_00760,role::amount_threshold,fragment_evidence,1.0
frag_00761,role::amount_threshold,fragment_evidence,1.0
frag_00764,role::variance_driver,fragment_evidence,1.0
frag_00765,role::variance_driver,fragment_evidence,1.0
frag_00766,role::variance_driver,fragment_evidence,1.0
frag_00769,role::metric,fragment_evidence,1.0
frag_00769,role::value,fragment_evidence,1.0
frag_00772,role::metric,fragment_evidence,1.0
frag_00772,role::value,fragment_evidence,1.0
frag_00778,role::metric,fragment_evidence,1.0
frag_00778,role::value,fragment_evidence,1.0
frag_00779,role::metric,fragment_evidence,1.0
frag_00779,role::value,fragment_evidence,1.0
frag_00780,role::amount_threshold,fragment_evidence,1.0
frag_00785,role::amount_threshold,fragment_evidence,1.0
frag_00790,role::amount_threshold,fragment_evidence,1.0
frag_00790,role::metric,fragment_evidence,1.0
frag_00790,role::value,fragment_evidence,1.0
frag_00792,role::amount_threshold,fragment_evidence,1.0
frag_00796,role::amount_threshold,fragment_evidence,1.0
frag_00797,role::rule,fragment_evidence,1.0
frag_00799,role::amount_threshold,fragment_evidence,1.0
frag_00799,role::metric,fragment_evidence,1.0
frag_00799,role::value,fragment_evidence,1.0
frag_00808,role::metric,fragment_evidence,1.0
frag_00808,role::value,fragment_evidence,1.0
frag_00820,role::amount_threshold,fragment_evidence,1.0
frag_00822,role::rule,fragment_evidence,1.0
frag_00826,role::rule,fragment_evidence,1.0
frag_00826,role::metric,fragment_evidence,1.0
frag_00826,role::value,fragment_evidence,1.0
frag_00832,role::exception,fragment_evidence,1.0
frag_00832,role::condition,fragment_evidence,1.0
frag_00833,role::exception,fragment_evidence,1.0
frag_00833,role::condition,fragment_evidence,1.0
frag_00834,role::exception,fragment_evidence,1.0
frag_00834,role::condition,fragment_evidence,1.0
frag_00835,role::amount_threshold,fragment_evidence,1.0
frag_00835,role::exception,fragment_evidence,1.0
frag_00835,role::condition,fragment_evidence,1.0
frag_00836,role::rule,fragment_evidence,1.0
frag_00839,role::amount_threshold,fragment_evidence,1.0
frag_00839,role::rule,fragment_evidence,1.0
frag_00849,role::metric,fragment_evidence,1.0
frag_00849,role::value,fragment_evidence,1.0
frag_00850,role::metric,fragment_evidence,1.0
frag_00850,role::value,fragment_evidence,1.0
frag_00851,role::amount_threshold,fragment_evidence,1.0
frag_00851,role::exception,fragment_evidence,1.0
frag_00851,role::condition,fragment_evidence,1.0
frag_00851,role::metric,fragment_evidence,1.0
frag_00851,role::value,fragment_evidence,1.0
frag_00852,role::metric,fragment_evidence,1.0
frag_00852,role::value,fragment_evidence,1.0
frag_00854,role::amount_threshold,fragment_evidence,1.0
frag_00854,role::exception,fragment_evidence,1.0
frag_00854,role::condition,fragment_evidence,1.0
frag_00854,role::metric,fragment_evidence,1.0
frag_00854,role::value,fragment_evidence,1.0
frag_00861,role::metric,fragment_evidence,1.0
frag_00861,role::value,fragment_evidence,1.0
frag_00861,role::variance,fragment_evidence,1.0
frag_00862,role::variance_driver,fragment_evidence,1.0
frag_00869,role::metric,fragment_evidence,1.0
frag_00869,role::value,fragment_evidence,1.0
frag_00877,role::exception,fragment_evidence,1.0
frag_00877,role::condition,fragment_evidence,1.0
frag_00880,role::amount_threshold,fragment_evidence,1.0
frag_00880,role::rule,fragment_evidence,1.0
frag_00881,role::amount_threshold,fragment_evidence,1.0
frag_00881,role::rule,fragment_evidence,1.0
frag_00897,role::metric,fragment_evidence,1.0
frag_00897,role::value,fragment_evidence,1.0
frag_00902,role::variance_driver,fragment_evidence,1.0
frag_00906,role::variance_driver,fragment_evidence,1.0
frag_00907,role::region,fragment_evidence,1.0
frag_00907,role::amount_threshold,fragment_evidence,1.0
frag_00907,role::metric,fragment_evidence,1.0
frag_00907,role::value,fragment_evidence,1.0
frag_00924,role::metric,fragment_evidence,1.0
frag_00924,role::value,fragment_evidence,1.0
frag_00931,role::rule,fragment_evidence,1.0
frag_00933,role::scope,fragment_evidence,1.0
frag_00933,role::audience,fragment_evidence,1.0
frag_00934,role::region,fragment_evidence,1.0
frag_00934,role::amount_threshold,fragment_evidence,1.0
frag_00934,role::rule,fragment_evidence,1.0
frag_00936,role::rule,fragment_evidence,1.0
frag_00940,role::rule,fragment_evidence,1.0
frag_00942,role::rule,fragment_evidence,1.0
frag_00956,role::exception,fragment_evidence,1.0
frag_00956,role::condition,fragment_evidence,1.0
frag_00956,role::rule,fragment_evidence,1.0
frag_00957,role::scope,fragment_evidence,1.0
frag_00957,role::audience,fragment_evidence,1.0
frag_00957,role::exception,fragment_evidence,1.0
frag_00957,role::condition,fragment_evidence,1.0
frag_00957,role::rule,fragment_evidence,1.0
frag_00960,role::rule,fragment_evidence,1.0
frag_00962,role::variance_driver,fragment_evidence,1.0
frag_00964,role::variance_driver,fragment_evidence,1.0
frag_00966,role::variance_driver,fragment_evidence,1.0
frag_00967,role::metric,fragment_evidence,1.0
frag_00967,role::value,fragment_evidence,1.0
frag_00968,role::metric,fragment_evidence,1.0
frag_00968,role::value,fragment_evidence,1.0
frag_00983,role::amount_threshold,fragment_evidence,1.0
frag_00983,role::metric,fragment_evidence,1.0
frag_00983,role::value,fragment_evidence,1.0
frag_00984,role::amount_threshold,fragment_evidence,1.0
frag_00984,role::metric,fragment_evidence,1.0
frag_00984,role::value,fragment_evidence,1.0
frag_00985,role::rule,fragment_evidence,1.0
frag_00989,role::metric,fragment_evidence,1.0
frag_00989,role::value,fragment_evidence,1.0
frag_00990,role::effective_date,fragment_evidence,1.0
frag_00990,role::metric,fragment_evidence,1.0
frag_00990,role::value,fragment_evidence,1.0
frag_00992,role::effective_date,fragment_evidence,1.0
frag_00996,role::region,fragment_evidence,1.0
frag_00996,role::amount_threshold,fragment_evidence,1.0
frag_00999,role::region,fragment_evidence,1.0
frag_00999,role::amount_threshold,fragment_evidence,1.0
frag_00999,role::rule,fragment_evidence,1.0
frag_00999,role::metric,fragment_evidence,1.0
frag_00999,role::value,fragment_evidence,1.0
frag_01002,role::exception,fragment_evidence,1.0
frag_01002,role::condition,fragment_evidence,1.0
frag_01003,role::amount_threshold,fragment_evidence,1.0
frag_01003,role::exception,fragment_evidence,1.0
frag_01003,role::condition,fragment_evidence,1.0
frag_01003,role::metric,fragment_evidence,1.0
frag_01003,role::value,fragment_evidence,1.0
frag_01013,role::metric,fragment_evidence,1.0
frag_01013,role::value,fragment_evidence,1.0
frag_01019,role::sla,fragment_evidence,1.0
frag_01032,role::amount_threshold,fragment_evidence,1.0
frag_01033,role::amount_threshold,fragment_evidence,1.0
frag_01040,role::scope,fragment_evidence,1.0
frag_01040,role::audience,fragment_evidence,1.0
frag_01040,role::rule,fragment_evidence,1.0
frag_01042,role::amount_threshold,fragment_evidence,1.0
frag_01043,role::region,fragment_evidence,1.0
frag_01043,role::amount_threshold,fragment_evidence,1.0
frag_01043,role::metric,fragment_evidence,1.0
frag_01043,role::value,fragment_evidence,1.0
frag_01049,role::amount_threshold,fragment_evidence,1.0
frag_01051,role::rule,fragment_evidence,1.0
frag_01052,role::rule,fragment_evidence,1.0
frag_01054,role::rule,fragment_evidence,1.0
frag_01055,role::rule,fragment_evidence,1.0
frag_01055,role::metric,fragment_evidence,1.0
frag_01055,role::value,fragment_evidence,1.0
frag_01056,role::metric,fragment_evidence,1.0
frag_01056,role::value,fragment_evidence,1.0
frag_01064,role::region,fragment_evidence,1.0
frag_01064,role::amount_threshold,fragment_evidence,1.0
frag_01064,role::metric,fragment_evidence,1.0
frag_01064,role::value,fragment_evidence,1.0
frag_01069,role::amount_threshold,fragment_evidence,1.0
frag_01075,role::exception,fragment_evidence,1.0
frag_01075,role::condition,fragment_evidence,1.0
frag_01076,role::amount_threshold,fragment_evidence,1.0
frag_01077,role::region,fragment_evidence,1.0
frag_01077,role::amount_threshold,fragment_evidence,1.0
frag_01081,role::rule,fragment_evidence,1.0
frag_01081,role::rule,fragment_evidence,1.0
frag_01082,role::rule,fragment_evidence,1.0
frag_01089,role::amount_threshold,fragment_evidence,1.0
frag_01094,role::scope,fragment_evidence,1.0
frag_01094,role::audience,fragment_evidence,1.0
frag_01098,role::metric,fragment_evidence,1.0
frag_01098,role::value,fragment_evidence,1.0
frag_01102,role::variance_driver,fragment_evidence,1.0
frag_01106,role::variance_driver,fragment_evidence,1.0
frag_01107,role::region,fragment_evidence,1.0
frag_01107,role::amount_threshold,fragment_evidence,1.0
frag_01107,role::metric,fragment_evidence,1.0
frag_01107,role::value,fragment_evidence,1.0
frag_01116,role::metric,fragment_evidence,1.0
frag_01116,role::value,fragment_evidence,1.0
frag_01116,role::variance_driver,fragment_evidence,1.0
frag_01118,role::amount_threshold,fragment_evidence,1.0
frag_01118,role::variance,fragment_evidence,1.0
frag_01118,role::variance_driver,fragment_evidence,1.0
frag_01119,role::metric,fragment_evidence,1.0
frag_01119,role::value,fragment_evidence,1.0
frag_01134,role::amount_threshold,fragment_evidence,1.0
frag_01138,role::amount_threshold,fragment_evidence,1.0
frag_01139,role::amount_threshold,fragment_evidence,1.0
frag_01140,role::amount_threshold,fragment_evidence,1.0
frag_01145,role::rule,fragment_evidence,1.0
frag_01146,role::rule,fragment_evidence,1.0
frag_01147,role::amount_threshold,fragment_evidence,1.0
frag_01153,role::amount_threshold,fragment_evidence,1.0
frag_01160,role::exception,fragment_evidence,1.0
frag_01160,role::condition,fragment_evidence,1.0
frag_01163,role::metric,fragment_evidence,1.0
frag_01163,role::value,fragment_evidence,1.0
frag_01174,role::amount_threshold,fragment_evidence,1.0
frag_01174,role::exception,fragment_evidence,1.0
frag_01174,role::condition,fragment_evidence,1.0
frag_01175,role::scope,fragment_evidence,1.0
frag_01175,role::audience,fragment_evidence,1.0
frag_01176,role::region,fragment_evidence,1.0
frag_01176,role::amount_threshold,fragment_evidence,1.0
frag_01176,role::scope,fragment_evidence,1.0
frag_01176,role::audience,fragment_evidence,1.0
frag_01178,role::amount_threshold,fragment_evidence,1.0
frag_01180,role::amount_threshold,fragment_evidence,1.0
frag_01185,role::scope,fragment_evidence,1.0
frag_01185,role::audience,fragment_evidence,1.0
frag_01187,role::amount_threshold,fragment_evidence,1.0
frag_01187,role::scope,fragment_evidence,1.0
frag_01187,role::audience,fragment_evidence,1.0
frag_01189,role::region,fragment_evidence,1.0
frag_01189,role::amount_threshold,fragment_evidence,1.0
frag_01190,role::amount_threshold,fragment_evidence,1.0
frag_01196,role::exception,fragment_evidence,1.0
frag_01196,role::condition,fragment_evidence,1.0
frag_01198,role::scope,fragment_evidence,1.0
frag_01198,role::audience,fragment_evidence,1.0
frag_01199,role::scope,fragment_evidence,1.0
frag_01199,role::audience,fragment_evidence,1.0
frag_01200,role::scope,fragment_evidence,1.0
frag_01200,role::audience,fragment_evidence,1.0
frag_01206,role::exception,fragment_evidence,1.0
frag_01206,role::condition,fragment_evidence,1.0
frag_01207,role::metric,fragment_evidence,1.0
frag_01207,role::value,fragment_evidence,1.0
frag_01208,role::metric,fragment_evidence,1.0
frag_01208,role::value,fragment_evidence,1.0
frag_01220,role::scope,fragment_evidence,1.0
frag_01220,role::audience,fragment_evidence,1.0
frag_01221,role::amount_threshold,fragment_evidence,1.0
frag_01224,role::amount_threshold,fragment_evidence,1.0
frag_01255,role::rule,fragment_evidence,1.0
frag_01257,role::rule,fragment_evidence,1.0
frag_01258,role::rule,fragment_evidence,1.0
frag_01267,role::amount_threshold,fragment_evidence,1.0
frag_01280,role::exception,fragment_evidence,1.0
frag_01280,role::condition,fragment_evidence,1.0
frag_01289,role::variance_driver,fragment_evidence,1.0
frag_01290,role::variance_driver,fragment_evidence,1.0
frag_01293,role::amount_threshold,fragment_evidence,1.0
frag_01295,role::amount_threshold,fragment_evidence,1.0
frag_01296,role::amount_threshold,fragment_evidence,1.0
frag_01299,role::variance_driver,fragment_evidence,1.0
frag_01300,role::exception,fragment_evidence,1.0
frag_01300,role::condition,fragment_evidence,1.0
frag_01302,role::exception,fragment_evidence,1.0
frag_01302,role::condition,fragment_evidence,1.0
frag_01308,role::amount_threshold,fragment_evidence,1.0
frag_01309,role::amount_threshold,fragment_evidence,1.0
frag_01309,role::metric,fragment_evidence,1.0
frag_01309,role::value,fragment_evidence,1.0
frag_01311,role::amount_threshold,fragment_evidence,1.0
frag_01327,role::exception,fragment_evidence,1.0
frag_01327,role::condition,fragment_evidence,1.0
frag_01331,role::amount_threshold,fragment_evidence,1.0
frag_01332,role::rule,fragment_evidence,1.0
frag_01341,role::rule,fragment_evidence,1.0
frag_01342,role::amount_threshold,fragment_evidence,1.0
frag_01343,role::amount_threshold,fragment_evidence,1.0
frag_01344,role::amount_threshold,fragment_evidence,1.0
frag_01344,role::metric,fragment_evidence,1.0
frag_01344,role::value,fragment_evidence,1.0
frag_01363,role::amount_threshold,fragment_evidence,1.0
frag_01364,role::amount_threshold,fragment_evidence,1.0
frag_01364,role::scope,fragment_evidence,1.0
frag_01364,role::audience,fragment_evidence,1.0
frag_01366,role::effective_date,fragment_evidence,1.0
frag_01366,role::scope,fragment_evidence,1.0
frag_01366,role::audience,fragment_evidence,1.0
frag_01367,role::rule,fragment_evidence,1.0
frag_01369,role::rule,fragment_evidence,1.0
frag_01381,role::amount_threshold,fragment_evidence,1.0
frag_01381,role::metric,fragment_evidence,1.0
frag_01381,role::value,fragment_evidence,1.0
frag_01382,role::rule,fragment_evidence,1.0
frag_01383,role::rule,fragment_evidence,1.0
frag_01387,role::effective_date,fragment_evidence,1.0
frag_01388,role::effective_date,fragment_evidence,1.0
frag_01389,role::amount_threshold,fragment_evidence,1.0
frag_01389,role::effective_date,fragment_evidence,1.0
frag_01397,role::exception,fragment_evidence,1.0
frag_01397,role::condition,fragment_evidence,1.0
frag_01398,role::exception,fragment_evidence,1.0
frag_01398,role::condition,fragment_evidence,1.0
frag_01399,role::exception,fragment_evidence,1.0
frag_01399,role::condition,fragment_evidence,1.0
frag_01402,role::rule,fragment_evidence,1.0
frag_01403,role::rule,fragment_evidence,1.0
frag_01404,role::rule,fragment_evidence,1.0
frag_01428,role::scope,fragment_evidence,1.0
frag_01428,role::audience,fragment_evidence,1.0
frag_01430,role::scope,fragment_evidence,1.0
frag_01430,role::audience,fragment_evidence,1.0
frag_01435,role::amount_threshold,fragment_evidence,1.0
frag_01453,role::amount_threshold,fragment_evidence,1.0
frag_01454,role::metric,fragment_evidence,1.0
frag_01454,role::value,fragment_evidence,1.0
frag_01459,role::metric,fragment_evidence,1.0
frag_01459,role::value,fragment_evidence,1.0
frag_01464,role::amount_threshold,fragment_evidence,1.0
frag_01464,role::metric,fragment_evidence,1.0
frag_01464,role::value,fragment_evidence,1.0
frag_01468,role::amount_threshold,fragment_evidence,1.0
frag_01470,role::amount_threshold,fragment_evidence,1.0
frag_01471,role::metric,fragment_evidence,1.0
frag_01471,role::value,fragment_evidence,1.0
frag_01472,role::metric,fragment_evidence,1.0
frag_01472,role::value,fragment_evidence,1.0
frag_01488,role::rule,fragment_evidence,1.0
frag_01490,role::rule,fragment_evidence,1.0
frag_01491,role::approver,fragment_evidence,1.0
frag_01492,role::exception,fragment_evidence,1.0
frag_01492,role::condition,fragment_evidence,1.0
frag_01493,role::scope,fragment_evidence,1.0
frag_01493,role::audience,fragment_evidence,1.0
frag_01493,role::effective_date,fragment_evidence,1.0
frag_01494,role::scope,fragment_evidence,1.0
frag_01494,role::audience,fragment_evidence,1.0
frag_01499,role::metric,fragment_evidence,1.0
frag_01499,role::value,fragment_evidence,1.0
frag_01500,role::amount_threshold,fragment_evidence,1.0
frag_01500,role::metric,fragment_evidence,1.0
frag_01500,role::value,fragment_evidence,1.0
frag_01504,role::rule,fragment_evidence,1.0
frag_01506,role::rule,fragment_evidence,1.0
frag_01537,role::exception,fragment_evidence,1.0
frag_01537,role::condition,fragment_evidence,1.0
frag_01541,role::effective_date,fragment_evidence,1.0
frag_01542,role::amount_threshold,fragment_evidence,1.0
frag_01542,role::effective_date,fragment_evidence,1.0
frag_01543,role::amount_threshold,fragment_evidence,1.0
frag_01544,role::rule,fragment_evidence,1.0
frag_01545,role::rule,fragment_evidence,1.0
frag_01548,role::rule,fragment_evidence,1.0
frag_01551,role::amount_threshold,fragment_evidence,1.0
frag_01552,role::variance_driver,fragment_evidence,1.0
frag_01554,role::scope,fragment_evidence,1.0
frag_01554,role::audience,fragment_evidence,1.0
frag_01555,role::scope,fragment_evidence,1.0
frag_01555,role::audience,fragment_evidence,1.0
frag_01557,role::scope,fragment_evidence,1.0
frag_01557,role::audience,fragment_evidence,1.0
frag_01557,role::rule,fragment_evidence,1.0
frag_01559,role::rule,fragment_evidence,1.0
frag_01560,role::scope,fragment_evidence,1.0
frag_01560,role::audience,fragment_evidence,1.0
frag_01561,role::rule,fragment_evidence,1.0
frag_01565,role::amount_threshold,fragment_evidence,1.0
frag_01566,role::amount_threshold,fragment_evidence,1.0
frag_01567,role::metric,fragment_evidence,1.0
frag_01567,role::value,fragment_evidence,1.0
frag_01568,role::rule,fragment_evidence,1.0
frag_01582,role::variance_driver,fragment_evidence,1.0
frag_01586,role::amount_threshold,fragment_evidence,1.0
frag_01587,role::amount_threshold,fragment_evidence,1.0
frag_01595,role::metric,fragment_evidence,1.0
frag_01595,role::value,fragment_evidence,1.0
frag_01596,role::amount_threshold,fragment_evidence,1.0
frag_01601,role::exception,fragment_evidence,1.0
frag_01601,role::condition,fragment_evidence,1.0
frag_01607,role::metric,fragment_evidence,1.0
frag_01607,role::value,fragment_evidence,1.0
frag_01610,role::metric,fragment_evidence,1.0
frag_01610,role::value,fragment_evidence,1.0
frag_01610,role::variance,fragment_evidence,1.0
frag_01612,role::amount_threshold,fragment_evidence,1.0
frag_01612,role::exception,fragment_evidence,1.0
frag_01612,role::condition,fragment_evidence,1.0
frag_01612,role::metric,fragment_evidence,1.0
frag_01612,role::value,fragment_evidence,1.0
frag_01612,role::variance,fragment_evidence,1.0
frag_01616,role::amount_threshold,fragment_evidence,1.0
frag_01616,role::metric,fragment_evidence,1.0
frag_01616,role::value,fragment_evidence,1.0
frag_01617,role::amount_threshold,fragment_evidence,1.0
frag_01618,role::amount_threshold,fragment_evidence,1.0
frag_01620,role::amount_threshold,fragment_evidence,1.0
frag_01622,role::metric,fragment_evidence,1.0
frag_01622,role::value,fragment_evidence,1.0
frag_01622,role::variance,fragment_evidence,1.0
frag_01625,role::amount_threshold,fragment_evidence,1.0
frag_01636,role::amount_threshold,fragment_evidence,1.0
frag_01638,role::amount_threshold,fragment_evidence,1.0
frag_01638,role::variance_driver,fragment_evidence,1.0
frag_01648,role::exception,fragment_evidence,1.0
frag_01648,role::condition,fragment_evidence,1.0
frag_01650,role::exception,fragment_evidence,1.0
frag_01650,role::condition,fragment_evidence,1.0
frag_01671,role::exception,fragment_evidence,1.0
frag_01671,role::condition,fragment_evidence,1.0
frag_01683,role::variance_driver,fragment_evidence,1.0
frag_01684,role::amount_threshold,fragment_evidence,1.0
frag_01684,role::metric,fragment_evidence,1.0
frag_01684,role::value,fragment_evidence,1.0
frag_01684,role::variance,fragment_evidence,1.0
frag_01684,role::variance_driver,fragment_evidence,1.0
frag_01687,role::effective_date,fragment_evidence,1.0
frag_01687,role::scope,fragment_evidence,1.0
frag_01687,role::audience,fragment_evidence,1.0
frag_01690,role::amount_threshold,fragment_evidence,1.0
frag_01703,role::amount_threshold,fragment_evidence,1.0
frag_01703,role::rule,fragment_evidence,1.0
frag_01705,role::amount_threshold,fragment_evidence,1.0
frag_01705,role::rule,fragment_evidence,1.0
frag_01706,role::exception,fragment_evidence,1.0
frag_01706,role::condition,fragment_evidence,1.0
frag_01711,role::amount_threshold,fragment_evidence,1.0
frag_01719,role::variance,fragment_evidence,1.0
frag_01719,role::variance_driver,fragment_evidence,1.0
frag_01722,role::variance,fragment_evidence,1.0
frag_01722,role::variance_driver,fragment_evidence,1.0
frag_01723,role::variance,fragment_evidence,1.0
frag_01723,role::variance_driver,fragment_evidence,1.0
frag_01724,role::variance_driver,fragment_evidence,1.0
frag_01725,role::metric,fragment_evidence,1.0
frag_01725,role::value,fragment_evidence,1.0
frag_01725,role::period,fragment_evidence,1.0
frag_01725,role::variance,fragment_evidence,1.0
frag_01725,role::variance_driver,fragment_evidence,1.0
frag_01726,role::variance_driver,fragment_evidence,1.0
frag_01727,role::metric,fragment_evidence,1.0
frag_01727,role::value,fragment_evidence,1.0
frag_01727,role::period,fragment_evidence,1.0
frag_01728,role::amount_threshold,fragment_evidence,1.0
frag_01728,role::metric,fragment_evidence,1.0
frag_01728,role::value,fragment_evidence,1.0
frag_01728,role::period,fragment_evidence,1.0
frag_01728,role::variance,fragment_evidence,1.0
frag_01728,role::variance_driver,fragment_evidence,1.0
frag_01729,role::variance,fragment_evidence,1.0
frag_01729,role::variance_driver,fragment_evidence,1.0
frag_01730,role::amount_threshold,fragment_evidence,1.0
frag_01730,role::metric,fragment_evidence,1.0
frag_01730,role::value,fragment_evidence,1.0
frag_01730,role::period,fragment_evidence,1.0
frag_01730,role::variance,fragment_evidence,1.0
frag_01730,role::variance_driver,fragment_evidence,1.0
frag_01731,role::variance_driver,fragment_evidence,1.0
frag_01731,role::amount_threshold,fragment_evidence,1.0
frag_01732,role::amount_threshold,fragment_evidence,1.0
frag_01734,role::rule,fragment_evidence,1.0
frag_01737,role::exception,fragment_evidence,1.0
frag_01737,role::condition,fragment_evidence,1.0
frag_01739,role::rule,fragment_evidence,1.0
frag_01740,role::rule,fragment_evidence,1.0
frag_01741,role::rule,fragment_evidence,1.0
frag_01741,role::metric,fragment_evidence,1.0
frag_01741,role::value,fragment_evidence,1.0
frag_01742,role::exception,fragment_evidence,1.0
frag_01742,role::condition,fragment_evidence,1.0
frag_01742,role::rule,fragment_evidence,1.0
frag_01743,role::exception,fragment_evidence,1.0
frag_01743,role::condition,fragment_evidence,1.0
frag_01743,role::rule,fragment_evidence,1.0
frag_01744,role::amount_threshold,fragment_evidence,1.0
frag_01744,role::approver,fragment_evidence,1.0
frag_01752,role::metric,fragment_evidence,1.0
frag_01752,role::value,fragment_evidence,1.0
frag_01756,role::metric,fragment_evidence,1.0
frag_01756,role::value,fragment_evidence,1.0
frag_01757,role::metric,fragment_evidence,1.0
frag_01757,role::value,fragment_evidence,1.0
frag_01759,role::metric,fragment_evidence,1.0
frag_01759,role::value,fragment_evidence,1.0
frag_01769,role::variance_driver,fragment_evidence,1.0
frag_01770,role::amount_threshold,fragment_evidence,1.0
frag_01771,role::region,fragment_evidence,1.0
frag_01771,role::amount_threshold,fragment_evidence,1.0
frag_01774,role::exception,fragment_evidence,1.0
frag_01774,role::condition,fragment_evidence,1.0
frag_01775,role::exception,fragment_evidence,1.0
frag_01775,role::condition,fragment_evidence,1.0
frag_01778,role::scope,fragment_evidence,1.0
frag_01778,role::audience,fragment_evidence,1.0
frag_01779,role::amount_threshold,fragment_evidence,1.0
frag_01779,role::scope,fragment_evidence,1.0
frag_01779,role::audience,fragment_evidence,1.0
frag_01782,role::scope,fragment_evidence,1.0
frag_01782,role::audience,fragment_evidence,1.0
frag_01783,role::scope,fragment_evidence,1.0
frag_01783,role::audience,fragment_evidence,1.0
frag_01792,role::rule,fragment_evidence,1.0
frag_01792,role::metric,fragment_evidence,1.0
frag_01792,role::value,fragment_evidence,1.0
frag_01796,role::amount_threshold,fragment_evidence,1.0
frag_01802,role::amount_threshold,fragment_evidence,1.0
frag_01807,role::region,fragment_evidence,1.0
frag_01807,role::amount_threshold,fragment_evidence,1.0
frag_01807,role::rule,fragment_evidence,1.0
frag_01808,role::amount_threshold,fragment_evidence,1.0
frag_01823,role::scope,fragment_evidence,1.0
frag_01823,role::audience,fragment_evidence,1.0
frag_01825,role::exception,fragment_evidence,1.0
frag_01825,role::condition,fragment_evidence,1.0
frag_01831,role::amount_threshold,fragment_evidence,1.0
frag_01831,role::metric,fragment_evidence,1.0
frag_01831,role::value,fragment_evidence,1.0
frag_01832,role::metric,fragment_evidence,1.0
frag_01832,role::value,fragment_evidence,1.0
frag_01834,role::exception,fragment_evidence,1.0
frag_01834,role::condition,fragment_evidence,1.0
frag_01834,role::metric,fragment_evidence,1.0
frag_01834,role::value,fragment_evidence,1.0
frag_01836,role::exception,fragment_evidence,1.0
frag_01836,role::condition,fragment_evidence,1.0
frag_01836,role::metric,fragment_evidence,1.0
frag_01836,role::value,fragment_evidence,1.0
frag_01839,role::amount_threshold,fragment_evidence,1.0
frag_01842,role::amount_threshold,fragment_evidence,1.0
frag_01848,role::amount_threshold,fragment_evidence,1.0
frag_01857,role::amount_threshold,fragment_evidence,1.0
frag_01869,role::exception,fragment_evidence,1.0
frag_01869,role::condition,fragment_evidence,1.0
frag_01871,role::exception,fragment_evidence,1.0
frag_01871,role::condition,fragment_evidence,1.0
frag_01880,role::amount_threshold,fragment_evidence,1.0
frag_01880,role::exception,fragment_evidence,1.0
frag_01880,role::condition,fragment_evidence,1.0
frag_01881,role::amount_threshold,fragment_evidence,1.0
frag_01882,role::rule,fragment_evidence,1.0
frag_01883,role::rule,fragment_evidence,1.0
frag_01884,role::rule,fragment_evidence,1.0
frag_01885,role::rule,fragment_evidence,1.0
frag_01891,role::effective_date,fragment_evidence,1.0
frag_01893,role::effective_date,fragment_evidence,1.0
frag_01894,role::amount_threshold,fragment_evidence,1.0
frag_01894,role::effective_date,fragment_evidence,1.0
frag_01897,role::amount_threshold,fragment_evidence,1.0
frag_01901,role::amount_threshold,fragment_evidence,1.0
frag_01907,role::effective_date,fragment_evidence,1.0
frag_01907,role::metric,fragment_evidence,1.0
frag_01907,role::value,fragment_evidence,1.0
frag_01908,role::effective_date,fragment_evidence,1.0
frag_01909,role::effective_date,fragment_evidence,1.0
frag_01909,role::metric,fragment_evidence,1.0
frag_01909,role::value,fragment_evidence,1.0
frag_01912,role::amount_threshold,fragment_evidence,1.0
frag_01914,role::amount_threshold,fragment_evidence,1.0
frag_01917,role::amount_threshold,fragment_evidence,1.0
frag_01918,role::amount_threshold,fragment_evidence,1.0
frag_01919,role::region,fragment_evidence,1.0
