document_id,file_path,file_name,extension,file_size_bytes,modified_time,detected_loader,load_status,character_count,token_estimate,document_title_guess,possible_domain_hints
doc_0325,C:\Work\Answer-Aware-parser\sample_corpus\dev\8f9110a2af02383fbae1dd8502df63a0.json,8f9110a2af02383fbae1dd8502df63a0.json,.json,71637,2026-07-01T23:04:28,json,loaded,120155,30039,{,"[""general""]"
doc_0326,C:\Work\Answer-Aware-parser\sample_corpus\dev\8f9110a2af02383fbae1dd8502df63a0.pdf,8f9110a2af02383fbae1dd8502df63a0.pdf,.pdf,100462,2026-07-01T23:04:19,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0327,C:\Work\Answer-Aware-parser\sample_corpus\dev\92ab4c71945163474b3117146a87a904.json,92ab4c71945163474b3117146a87a904.json,.json,79830,2026-07-01T23:04:35,json,loaded,136081,34020,{,"[""finance""]"
doc_0328,C:\Work\Answer-Aware-parser\sample_corpus\dev\92ab4c71945163474b3117146a87a904.pdf,92ab4c71945163474b3117146a87a904.pdf,.pdf,137250,2026-07-01T23:04:32,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0329,C:\Work\Answer-Aware-parser\sample_corpus\dev\9369cf38757ad3e31c53eb5e8304934e.json,9369cf38757ad3e31c53eb5e8304934e.json,.json,163735,2026-07-01T23:04:29,json,loaded,273637,68409,{,"[""general""]"
doc_0330,C:\Work\Answer-Aware-parser\sample_corpus\dev\9369cf38757ad3e31c53eb5e8304934e.pdf,9369cf38757ad3e31c53eb5e8304934e.pdf,.pdf,151691,2026-07-01T23:04:33,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0331,C:\Work\Answer-Aware-parser\sample_corpus\dev\9544ff11d8cbf26d00cf938987d04623.json,9544ff11d8cbf26d00cf938987d04623.json,.json,61302,2026-07-01T23:04:15,json,loaded,99097,24774,{,"[""general""]"
doc_0332,C:\Work\Answer-Aware-parser\sample_corpus\dev\9544ff11d8cbf26d00cf938987d04623.pdf,9544ff11d8cbf26d00cf938987d04623.pdf,.pdf,5698086,2026-07-01T23:04:38,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0333,C:\Work\Answer-Aware-parser\sample_corpus\dev\95698af7a9bbee9d0958a3f79a634e7d.json,95698af7a9bbee9d0958a3f79a634e7d.json,.json,88312,2026-07-01T23:04:27,json,loaded,156042,39010,{,"[""general""]"
doc_0334,C:\Work\Answer-Aware-parser\sample_corpus\dev\95698af7a9bbee9d0958a3f79a634e7d.pdf,95698af7a9bbee9d0958a3f79a634e7d.pdf,.pdf,39132,2026-07-01T23:04:37,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0335,C:\Work\Answer-Aware-parser\sample_corpus\dev\9628b6f3810590dd49e225f5d057920c.json,9628b6f3810590dd49e225f5d057920c.json,.json,103861,2026-07-01T23:04:33,json,loaded,179140,44785,{,"[""general""]"
doc_0336,C:\Work\Answer-Aware-parser\sample_corpus\dev\9628b6f3810590dd49e225f5d057920c.pdf,9628b6f3810590dd49e225f5d057920c.pdf,.pdf,1013939,2026-07-01T23:04:30,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0337,C:\Work\Answer-Aware-parser\sample_corpus\dev\968ba4b086ad4f6395d4a5949bc482ed.json,968ba4b086ad4f6395d4a5949bc482ed.json,.json,71446,2026-07-01T23:04:43,json,loaded,122116,30529,{,"[""general""]"
doc_0338,C:\Work\Answer-Aware-parser\sample_corpus\dev\968ba4b086ad4f6395d4a5949bc482ed.pdf,968ba4b086ad4f6395d4a5949bc482ed.pdf,.pdf,45860,2026-07-01T23:04:24,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0339,C:\Work\Answer-Aware-parser\sample_corpus\dev\972c249a31820709d9c89c144de54e9b.json,972c249a31820709d9c89c144de54e9b.json,.json,58522,2026-07-01T23:04:20,json,loaded,92288,23072,{,"[""general""]"
doc_0340,C:\Work\Answer-Aware-parser\sample_corpus\dev\972c249a31820709d9c89c144de54e9b.pdf,972c249a31820709d9c89c144de54e9b.pdf,.pdf,98717,2026-07-01T23:04:24,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0341,C:\Work\Answer-Aware-parser\sample_corpus\dev\9744361f9ac6f6e00ae2ed58d8163526.json,9744361f9ac6f6e00ae2ed58d8163526.json,.json,57427,2026-07-01T23:04:34,json,loaded,97762,24440,{,"[""general""]"
doc_0342,C:\Work\Answer-Aware-parser\sample_corpus\dev\9744361f9ac6f6e00ae2ed58d8163526.pdf,9744361f9ac6f6e00ae2ed58d8163526.pdf,.pdf,22501,2026-07-01T23:04:40,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0343,C:\Work\Answer-Aware-parser\sample_corpus\dev\97a9a4b91711c72e996c74f2c2d406dd.json,97a9a4b91711c72e996c74f2c2d406dd.json,.json,66314,2026-07-01T23:04:24,json,loaded,109940,27485,{,"[""general""]"
doc_0344,C:\Work\Answer-Aware-parser\sample_corpus\dev\97a9a4b91711c72e996c74f2c2d406dd.pdf,97a9a4b91711c72e996c74f2c2d406dd.pdf,.pdf,188335,2026-07-01T23:04:31,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0345,C:\Work\Answer-Aware-parser\sample_corpus\dev\97db84852731c69b87b7967d1f117ff2.json,97db84852731c69b87b7967d1f117ff2.json,.json,93354,2026-07-01T23:04:12,json,loaded,161360,40340,{,"[""general""]"
doc_0346,C:\Work\Answer-Aware-parser\sample_corpus\dev\97db84852731c69b87b7967d1f117ff2.pdf,97db84852731c69b87b7967d1f117ff2.pdf,.pdf,75480,2026-07-01T23:04:33,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0347,C:\Work\Answer-Aware-parser\sample_corpus\dev\97fcbe713b2300efb54a611237131fde.json,97fcbe713b2300efb54a611237131fde.json,.json,66284,2026-07-01T23:04:13,json,loaded,109345,27336,{,"[""general""]"
doc_0348,C:\Work\Answer-Aware-parser\sample_corpus\dev\97fcbe713b2300efb54a611237131fde.pdf,97fcbe713b2300efb54a611237131fde.pdf,.pdf,99995,2026-07-01T23:04:17,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0349,C:\Work\Answer-Aware-parser\sample_corpus\dev\98229d3df2dfc64e05b4e24cc68afd23.json,98229d3df2dfc64e05b4e24cc68afd23.json,.json,147553,2026-07-01T23:04:26,json,loaded,231593,57898,{,"[""general""]"
doc_0350,C:\Work\Answer-Aware-parser\sample_corpus\dev\98229d3df2dfc64e05b4e24cc68afd23.pdf,98229d3df2dfc64e05b4e24cc68afd23.pdf,.pdf,89842,2026-07-01T23:04:15,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0351,C:\Work\Answer-Aware-parser\sample_corpus\dev\9851cbfe840e4fa9347da19611d3f92f.json,9851cbfe840e4fa9347da19611d3f92f.json,.json,114198,2026-07-01T23:04:39,json,loaded,193993,48498,{,"[""general""]"
doc_0352,C:\Work\Answer-Aware-parser\sample_corpus\dev\9851cbfe840e4fa9347da19611d3f92f.pdf,9851cbfe840e4fa9347da19611d3f92f.pdf,.pdf,37798,2026-07-01T23:04:32,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0353,C:\Work\Answer-Aware-parser\sample_corpus\dev\9880aa565d2c2df80761a22d09d38a33.json,9880aa565d2c2df80761a22d09d38a33.json,.json,142919,2026-07-01T23:04:13,json,loaded,254959,63740,{,"[""general""]"
doc_0354,C:\Work\Answer-Aware-parser\sample_corpus\dev\9880aa565d2c2df80761a22d09d38a33.pdf,9880aa565d2c2df80761a22d09d38a33.pdf,.pdf,49555,2026-07-01T23:04:20,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0355,C:\Work\Answer-Aware-parser\sample_corpus\dev\9ae53f38717755a38d1662e5bd81f01e.json,9ae53f38717755a38d1662e5bd81f01e.json,.json,58894,2026-07-01T23:04:32,json,loaded,102050,25512,{,"[""general""]"
doc_0356,C:\Work\Answer-Aware-parser\sample_corpus\dev\9ae53f38717755a38d1662e5bd81f01e.pdf,9ae53f38717755a38d1662e5bd81f01e.pdf,.pdf,18255,2026-07-01T23:04:32,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0357,C:\Work\Answer-Aware-parser\sample_corpus\dev\9b052593abb4e1f04a1e3c0e46895388.json,9b052593abb4e1f04a1e3c0e46895388.json,.json,83407,2026-07-01T23:04:34,json,loaded,140871,35218,{,"[""general""]"
doc_0358,C:\Work\Answer-Aware-parser\sample_corpus\dev\9b052593abb4e1f04a1e3c0e46895388.pdf,9b052593abb4e1f04a1e3c0e46895388.pdf,.pdf,901620,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0359,C:\Work\Answer-Aware-parser\sample_corpus\dev\a0122a01949c8699796640a0fe55b773.json,a0122a01949c8699796640a0fe55b773.json,.json,311350,2026-07-01T23:04:14,json,loaded,556553,139138,{,"[""general""]"
doc_0360,C:\Work\Answer-Aware-parser\sample_corpus\dev\a0122a01949c8699796640a0fe55b773.pdf,a0122a01949c8699796640a0fe55b773.pdf,.pdf,51725,2026-07-01T23:04:22,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0361,C:\Work\Answer-Aware-parser\sample_corpus\dev\a1fa6a1738a91c97fa63479d34ad2832.json,a1fa6a1738a91c97fa63479d34ad2832.json,.json,98552,2026-07-01T23:04:30,json,loaded,171145,42786,{,"[""general""]"
doc_0362,C:\Work\Answer-Aware-parser\sample_corpus\dev\a1fa6a1738a91c97fa63479d34ad2832.pdf,a1fa6a1738a91c97fa63479d34ad2832.pdf,.pdf,39595,2026-07-01T23:04:30,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0363,C:\Work\Answer-Aware-parser\sample_corpus\dev\a29318c98e1eb76a217a0bb4ab186a63.json,a29318c98e1eb76a217a0bb4ab186a63.json,.json,83474,2026-07-01T23:04:24,json,loaded,145589,36397,{,"[""general""]"
doc_0364,C:\Work\Answer-Aware-parser\sample_corpus\dev\a29318c98e1eb76a217a0bb4ab186a63.pdf,a29318c98e1eb76a217a0bb4ab186a63.pdf,.pdf,79851,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0365,C:\Work\Answer-Aware-parser\sample_corpus\dev\a439e497dcd9dba6faef30e08235b44a.json,a439e497dcd9dba6faef30e08235b44a.json,.json,86044,2026-07-01T23:04:24,json,loaded,143296,35824,{,"[""general""]"
doc_0366,C:\Work\Answer-Aware-parser\sample_corpus\dev\a439e497dcd9dba6faef30e08235b44a.pdf,a439e497dcd9dba6faef30e08235b44a.pdf,.pdf,60787,2026-07-01T23:04:15,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0367,C:\Work\Answer-Aware-parser\sample_corpus\dev\a571916433e6c8333e7d86057e82613b.json,a571916433e6c8333e7d86057e82613b.json,.json,73891,2026-07-01T23:04:14,json,loaded,122885,30721,{,"[""general""]"
doc_0368,C:\Work\Answer-Aware-parser\sample_corpus\dev\a571916433e6c8333e7d86057e82613b.pdf,a571916433e6c8333e7d86057e82613b.pdf,.pdf,21160,2026-07-01T23:04:15,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0369,C:\Work\Answer-Aware-parser\sample_corpus\dev\a62c00f8a92864a6e198b67593066a9d.json,a62c00f8a92864a6e198b67593066a9d.json,.json,85105,2026-07-01T23:04:20,json,loaded,141884,35471,{,"[""hr""]"
doc_0370,C:\Work\Answer-Aware-parser\sample_corpus\dev\a62c00f8a92864a6e198b67593066a9d.pdf,a62c00f8a92864a6e198b67593066a9d.pdf,.pdf,137939,2026-07-01T23:04:35,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0371,C:\Work\Answer-Aware-parser\sample_corpus\dev\a77f7d2fca35b7b3be7f0f4f68ff9caf.json,a77f7d2fca35b7b3be7f0f4f68ff9caf.json,.json,37764,2026-07-01T23:04:24,json,loaded,63555,15889,{,"[""finance""]"
doc_0372,C:\Work\Answer-Aware-parser\sample_corpus\dev\a77f7d2fca35b7b3be7f0f4f68ff9caf.pdf,a77f7d2fca35b7b3be7f0f4f68ff9caf.pdf,.pdf,29587,2026-07-01T23:04:29,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0373,C:\Work\Answer-Aware-parser\sample_corpus\dev\a81aeb326be400ffa8a11fb4e9b54f8d.json,a81aeb326be400ffa8a11fb4e9b54f8d.json,.json,57211,2026-07-01T23:04:39,json,loaded,100034,25008,{,"[""general""]"
doc_0374,C:\Work\Answer-Aware-parser\sample_corpus\dev\a81aeb326be400ffa8a11fb4e9b54f8d.pdf,a81aeb326be400ffa8a11fb4e9b54f8d.pdf,.pdf,93881,2026-07-01T23:04:39,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0375,C:\Work\Answer-Aware-parser\sample_corpus\dev\a9345e3ab3e157170a8765bc3f34d628.json,a9345e3ab3e157170a8765bc3f34d628.json,.json,78131,2026-07-01T23:04:44,json,loaded,130162,32540,{,"[""finance""]"
doc_0376,C:\Work\Answer-Aware-parser\sample_corpus\dev\a9345e3ab3e157170a8765bc3f34d628.pdf,a9345e3ab3e157170a8765bc3f34d628.pdf,.pdf,27700,2026-07-01T23:04:26,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0377,C:\Work\Answer-Aware-parser\sample_corpus\dev\a956b9e636892385294674ee71b0996f.json,a956b9e636892385294674ee71b0996f.json,.json,87289,2026-07-01T23:04:35,json,loaded,150881,37720,{,"[""general""]"
doc_0378,C:\Work\Answer-Aware-parser\sample_corpus\dev\a956b9e636892385294674ee71b0996f.pdf,a956b9e636892385294674ee71b0996f.pdf,.pdf,1101066,2026-07-01T23:04:16,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0379,C:\Work\Answer-Aware-parser\sample_corpus\dev\aadee7d6bf99ffa6eb0b3c4889af7103.json,aadee7d6bf99ffa6eb0b3c4889af7103.json,.json,104651,2026-07-01T23:04:39,json,loaded,181388,45347,{,"[""general""]"
doc_0380,C:\Work\Answer-Aware-parser\sample_corpus\dev\aadee7d6bf99ffa6eb0b3c4889af7103.pdf,aadee7d6bf99ffa6eb0b3c4889af7103.pdf,.pdf,565178,2026-07-01T23:04:19,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0381,C:\Work\Answer-Aware-parser\sample_corpus\dev\ab0835f3e9b1c97629e6f370675a4a50.json,ab0835f3e9b1c97629e6f370675a4a50.json,.json,70881,2026-07-01T23:04:44,json,loaded,120127,30032,{,"[""finance""]"
doc_0382,C:\Work\Answer-Aware-parser\sample_corpus\dev\ab0835f3e9b1c97629e6f370675a4a50.pdf,ab0835f3e9b1c97629e6f370675a4a50.pdf,.pdf,47345,2026-07-01T23:04:27,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0383,C:\Work\Answer-Aware-parser\sample_corpus\dev\ab225e1fd89d40d38ef20ae2289a6bc0.json,ab225e1fd89d40d38ef20ae2289a6bc0.json,.json,53447,2026-07-01T23:04:15,json,loaded,84705,21176,{,"[""general""]"
doc_0384,C:\Work\Answer-Aware-parser\sample_corpus\dev\ab225e1fd89d40d38ef20ae2289a6bc0.pdf,ab225e1fd89d40d38ef20ae2289a6bc0.pdf,.pdf,39591,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0385,C:\Work\Answer-Aware-parser\sample_corpus\dev\ab3188758e9fa578b1396c5e74de50b2.json,ab3188758e9fa578b1396c5e74de50b2.json,.json,176893,2026-07-01T23:04:38,json,loaded,296493,74123,{,"[""general""]"
doc_0386,C:\Work\Answer-Aware-parser\sample_corpus\dev\ab3188758e9fa578b1396c5e74de50b2.pdf,ab3188758e9fa578b1396c5e74de50b2.pdf,.pdf,1101124,2026-07-01T23:04:39,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0387,C:\Work\Answer-Aware-parser\sample_corpus\dev\ad4a7e874ca9fb1684c3dd056b8cf966.json,ad4a7e874ca9fb1684c3dd056b8cf966.json,.json,68020,2026-07-01T23:04:37,json,loaded,106705,26676,{,"[""general""]"
doc_0388,C:\Work\Answer-Aware-parser\sample_corpus\dev\ad4a7e874ca9fb1684c3dd056b8cf966.pdf,ad4a7e874ca9fb1684c3dd056b8cf966.pdf,.pdf,114182,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0389,C:\Work\Answer-Aware-parser\sample_corpus\dev\adaad2efcb109915eb3a70e2d992555c.json,adaad2efcb109915eb3a70e2d992555c.json,.json,98127,2026-07-01T23:04:42,json,loaded,168155,42039,{,"[""general""]"
doc_0390,C:\Work\Answer-Aware-parser\sample_corpus\dev\adaad2efcb109915eb3a70e2d992555c.pdf,adaad2efcb109915eb3a70e2d992555c.pdf,.pdf,51295,2026-07-01T23:04:25,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0391,C:\Work\Answer-Aware-parser\sample_corpus\dev\b067d384a24b8710f28f32274947dc51.json,b067d384a24b8710f28f32274947dc51.json,.json,169725,2026-07-01T23:04:31,json,loaded,283504,70876,{,"[""general""]"
doc_0392,C:\Work\Answer-Aware-parser\sample_corpus\dev\b067d384a24b8710f28f32274947dc51.pdf,b067d384a24b8710f28f32274947dc51.pdf,.pdf,7082350,2026-07-01T23:04:38,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0393,C:\Work\Answer-Aware-parser\sample_corpus\dev\b16e4c159791654187742d7ecc49f3cd.json,b16e4c159791654187742d7ecc49f3cd.json,.json,241769,2026-07-01T23:04:33,json,loaded,429701,107425,{,"[""general""]"
doc_0394,C:\Work\Answer-Aware-parser\sample_corpus\dev\b16e4c159791654187742d7ecc49f3cd.pdf,b16e4c159791654187742d7ecc49f3cd.pdf,.pdf,35619,2026-07-01T23:04:29,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0395,C:\Work\Answer-Aware-parser\sample_corpus\dev\b1bbed800169b4bf41b4a56b5f5b51b8.json,b1bbed800169b4bf41b4a56b5f5b51b8.json,.json,65651,2026-07-01T23:04:18,json,loaded,108368,27092,{,"[""general""]"
doc_0396,C:\Work\Answer-Aware-parser\sample_corpus\dev\b1bbed800169b4bf41b4a56b5f5b51b8.pdf,b1bbed800169b4bf41b4a56b5f5b51b8.pdf,.pdf,37833,2026-07-01T23:04:20,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0397,C:\Work\Answer-Aware-parser\sample_corpus\dev\b356c7d1cb958fd4522d0248f18290a2.json,b356c7d1cb958fd4522d0248f18290a2.json,.json,54714,2026-07-01T23:04:24,json,loaded,81426,20356,{,"[""general""]"
doc_0398,C:\Work\Answer-Aware-parser\sample_corpus\dev\b356c7d1cb958fd4522d0248f18290a2.pdf,b356c7d1cb958fd4522d0248f18290a2.pdf,.pdf,130957,2026-07-01T23:04:35,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0399,C:\Work\Answer-Aware-parser\sample_corpus\dev\b4b921e8e4d4451df5ecaffd8e855419.json,b4b921e8e4d4451df5ecaffd8e855419.json,.json,86569,2026-07-01T23:04:41,json,loaded,151216,37804,{,"[""finance""]"
doc_0400,C:\Work\Answer-Aware-parser\sample_corpus\dev\b4b921e8e4d4451df5ecaffd8e855419.pdf,b4b921e8e4d4451df5ecaffd8e855419.pdf,.pdf,5327981,2026-07-01T23:04:39,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0401,C:\Work\Answer-Aware-parser\sample_corpus\dev\b687a39070d35e4ed8fe2ea8635b09fa.json,b687a39070d35e4ed8fe2ea8635b09fa.json,.json,58437,2026-07-01T23:04:26,json,loaded,94828,23707,{,"[""general""]"
doc_0402,C:\Work\Answer-Aware-parser\sample_corpus\dev\b687a39070d35e4ed8fe2ea8635b09fa.pdf,b687a39070d35e4ed8fe2ea8635b09fa.pdf,.pdf,71886,2026-07-01T23:04:36,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0403,C:\Work\Answer-Aware-parser\sample_corpus\dev\b6f7c410a8a683440fe2692e4458209f.json,b6f7c410a8a683440fe2692e4458209f.json,.json,79108,2026-07-01T23:04:19,json,loaded,131662,32916,{,"[""general""]"
doc_0404,C:\Work\Answer-Aware-parser\sample_corpus\dev\b6f7c410a8a683440fe2692e4458209f.pdf,b6f7c410a8a683440fe2692e4458209f.pdf,.pdf,48172,2026-07-01T23:04:43,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0405,C:\Work\Answer-Aware-parser\sample_corpus\dev\b7ca9197512c59935aef8cfee1a33000.json,b7ca9197512c59935aef8cfee1a33000.json,.json,96246,2026-07-01T23:04:17,json,loaded,164200,41050,{,"[""general""]"
doc_0406,C:\Work\Answer-Aware-parser\sample_corpus\dev\b7ca9197512c59935aef8cfee1a33000.pdf,b7ca9197512c59935aef8cfee1a33000.pdf,.pdf,175324,2026-07-01T23:04:43,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0407,C:\Work\Answer-Aware-parser\sample_corpus\dev\b9dea5093a6d0a12ce4165c54a90b7bb.json,b9dea5093a6d0a12ce4165c54a90b7bb.json,.json,80740,2026-07-01T23:04:32,json,loaded,142930,35732,{,"[""general""]"
doc_0408,C:\Work\Answer-Aware-parser\sample_corpus\dev\b9dea5093a6d0a12ce4165c54a90b7bb.pdf,b9dea5093a6d0a12ce4165c54a90b7bb.pdf,.pdf,67098,2026-07-01T23:04:39,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0409,C:\Work\Answer-Aware-parser\sample_corpus\dev\bc371284087dd45e5e804b2664b57d4c.json,bc371284087dd45e5e804b2664b57d4c.json,.json,108735,2026-07-01T23:04:41,json,loaded,190803,47701,{,"[""general""]"
doc_0410,C:\Work\Answer-Aware-parser\sample_corpus\dev\bc371284087dd45e5e804b2664b57d4c.pdf,bc371284087dd45e5e804b2664b57d4c.pdf,.pdf,11587763,2026-07-01T23:04:22,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0411,C:\Work\Answer-Aware-parser\sample_corpus\dev\bc7e0ca802d8a74f19fe3141780fa6df.json,bc7e0ca802d8a74f19fe3141780fa6df.json,.json,73823,2026-07-01T23:04:16,json,loaded,125198,31300,{,"[""general""]"
doc_0412,C:\Work\Answer-Aware-parser\sample_corpus\dev\bc7e0ca802d8a74f19fe3141780fa6df.pdf,bc7e0ca802d8a74f19fe3141780fa6df.pdf,.pdf,123022,2026-07-01T23:04:21,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0413,C:\Work\Answer-Aware-parser\sample_corpus\dev\bd45c8b1e606fc10e96ca3ee70e7c2cc.json,bd45c8b1e606fc10e96ca3ee70e7c2cc.json,.json,62776,2026-07-01T23:04:16,json,loaded,101448,25362,{,"[""finance""]"
doc_0414,C:\Work\Answer-Aware-parser\sample_corpus\dev\bd45c8b1e606fc10e96ca3ee70e7c2cc.pdf,bd45c8b1e606fc10e96ca3ee70e7c2cc.pdf,.pdf,525531,2026-07-01T23:04:37,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0415,C:\Work\Answer-Aware-parser\sample_corpus\dev\bd8dde7dd4ad872a3aeda8c0b9168035.json,bd8dde7dd4ad872a3aeda8c0b9168035.json,.json,229203,2026-07-01T23:04:24,json,loaded,403424,100856,{,"[""general""]"
doc_0416,C:\Work\Answer-Aware-parser\sample_corpus\dev\bd8dde7dd4ad872a3aeda8c0b9168035.pdf,bd8dde7dd4ad872a3aeda8c0b9168035.pdf,.pdf,413058,2026-07-01T23:04:43,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0417,C:\Work\Answer-Aware-parser\sample_corpus\dev\bdb498d116ca9befd99403eff747c617.json,bdb498d116ca9befd99403eff747c617.json,.json,85276,2026-07-01T23:04:28,json,loaded,151595,37899,{,"[""general""]"
doc_0418,C:\Work\Answer-Aware-parser\sample_corpus\dev\bdb498d116ca9befd99403eff747c617.pdf,bdb498d116ca9befd99403eff747c617.pdf,.pdf,81485,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0419,C:\Work\Answer-Aware-parser\sample_corpus\dev\be1ff9471527bbb2352e282a6d3950e9.json,be1ff9471527bbb2352e282a6d3950e9.json,.json,70139,2026-07-01T23:04:15,json,loaded,123360,30840,{,"[""general""]"
doc_0420,C:\Work\Answer-Aware-parser\sample_corpus\dev\be1ff9471527bbb2352e282a6d3950e9.pdf,be1ff9471527bbb2352e282a6d3950e9.pdf,.pdf,25309,2026-07-01T23:04:27,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0421,C:\Work\Answer-Aware-parser\sample_corpus\dev\bea5b48643284baaf8131a5a441e9486.json,bea5b48643284baaf8131a5a441e9486.json,.json,105120,2026-07-01T23:04:36,json,loaded,181559,45390,{,"[""general""]"
doc_0422,C:\Work\Answer-Aware-parser\sample_corpus\dev\bea5b48643284baaf8131a5a441e9486.pdf,bea5b48643284baaf8131a5a441e9486.pdf,.pdf,398942,2026-07-01T23:04:29,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0423,C:\Work\Answer-Aware-parser\sample_corpus\dev\bebdd12d7bc87844a4e7e91d0f34f3e6.json,bebdd12d7bc87844a4e7e91d0f34f3e6.json,.json,61020,2026-07-01T23:04:45,json,loaded,92805,23201,{,"[""general""]"
doc_0424,C:\Work\Answer-Aware-parser\sample_corpus\dev\bebdd12d7bc87844a4e7e91d0f34f3e6.pdf,bebdd12d7bc87844a4e7e91d0f34f3e6.pdf,.pdf,471569,2026-07-01T23:04:35,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0425,C:\Work\Answer-Aware-parser\sample_corpus\dev\bf53025254bf57a1a13b4a3c7cc841c1.json,bf53025254bf57a1a13b4a3c7cc841c1.json,.json,77722,2026-07-01T23:04:16,json,loaded,135766,33942,{,"[""general""]"
doc_0426,C:\Work\Answer-Aware-parser\sample_corpus\dev\bf53025254bf57a1a13b4a3c7cc841c1.pdf,bf53025254bf57a1a13b4a3c7cc841c1.pdf,.pdf,22195,2026-07-01T23:04:30,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0427,C:\Work\Answer-Aware-parser\sample_corpus\dev\c0f59dc0805b69629226d293243600c6.json,c0f59dc0805b69629226d293243600c6.json,.json,55021,2026-07-01T23:04:36,json,loaded,96121,24030,{,"[""general""]"
doc_0428,C:\Work\Answer-Aware-parser\sample_corpus\dev\c0f59dc0805b69629226d293243600c6.pdf,c0f59dc0805b69629226d293243600c6.pdf,.pdf,120116,2026-07-01T23:04:42,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0429,C:\Work\Answer-Aware-parser\sample_corpus\dev\c1a59538811a79a31264d57ad8df520e.json,c1a59538811a79a31264d57ad8df520e.json,.json,67979,2026-07-01T23:04:34,json,loaded,115250,28812,{,"[""general""]"
doc_0430,C:\Work\Answer-Aware-parser\sample_corpus\dev\c1a59538811a79a31264d57ad8df520e.pdf,c1a59538811a79a31264d57ad8df520e.pdf,.pdf,5327923,2026-07-01T23:04:24,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0431,C:\Work\Answer-Aware-parser\sample_corpus\dev\c1b5db3823464528abab54605958f30e.json,c1b5db3823464528abab54605958f30e.json,.json,86196,2026-07-01T23:04:39,json,loaded,150440,37610,{,"[""general""]"
doc_0432,C:\Work\Answer-Aware-parser\sample_corpus\dev\c1b5db3823464528abab54605958f30e.pdf,c1b5db3823464528abab54605958f30e.pdf,.pdf,71222,2026-07-01T23:04:33,pdf,empty,0,0,%PDF-1.3,"[""general""]"
